model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Fiesta,2015,7498,Manual,34362,Petrol,125,54.3,1.2
 Fiesta,2019,11798,Manual,12286,Petrol,145,58.9,1.0
 Fiesta,2019,11798,Manual,14068,Petrol,145,58.9,1.0
 Fiesta,2018,10698,Manual,14523,Petrol,145,65.7,1.0
 Focus,2013,6298,Manual,37966,Petrol,30,56.5,1.0
 Focus,2015,6998,Manual,76588,Diesel,0,74.3,1.5
 Fiesta,2016,7698,Manual,40480,Petrol,0,65.7,1.0
 Fiesta,2017,10698,Manual,23494,Petrol,150,62.8,1.0
 Fiesta,2018,9998,Manual,8608,Petrol,145,55.4,1.1
 S-MAX,2017,16498,Manual,33758,Diesel,125,56.5,2.0
 Kuga,2017,15500,Manual,30878,Diesel,145,60.1,2.0
 EcoSport,2015,7900,Manual,26000,Petrol,160,44.8,1.5
 Fiesta,2018,10998,Manual,22410,Petrol,145,56.5,1.0
 Fiesta,2015,7498,Manual,25506,Petrol,0,65.7,1.0
 Fiesta,2017,10498,Manual,22788,Petrol,145,65.7,1.0
 Fiesta,2018,10998,Manual,21955,Petrol,145,56.5,1.0
 Fiesta,2019,14998,Manual,8783,Petrol,145,55.4,1.0
 Fiesta,2014,5998,Manual,43539,Petrol,30,54.3,1.2
 Focus,2016,10420,Manual,18913,Petrol,20,60.1,1.0
 Focus,2017,17630,Manual,25526,Petrol,145,41.5,2.0
 Fiesta,2013,6698,Manual,27783,Diesel,0,76.4,1.5
 Kuga,2017,16998,Manual,19170,Diesel,145,60.1,2.0
 Fiesta,2014,6495,Manual,54249,Petrol,30,54.3,1.2
 Kuga,2019,18995,Semi-Auto,4274,Diesel,145,37.2,2.0
 Kuga,2015,9498,Manual,65151,Diesel,145,54.3,2.0
 C-MAX,2013,6498,Manual,45536,Diesel,30,62.8,1.6
 Focus,2017,11998,Semi-Auto,18978,Diesel,0,74.3,1.5
 Fiesta,2019,11498,Manual,14132,Petrol,145,58.9,1.0
 Kuga,2014,9498,Manual,59114,Diesel,200,47.9,2.0
 Ka+,2017,6999,Manual,11504,Petrol,145,57.7,1.2
 Fiesta,2016,6950,Manual,27098,Petrol,125,54.3,1.2
 EcoSport,2016,7995,Manual,31146,Diesel,30,64.2,1.5
 Fiesta,2017,7695,Manual,12868,Petrol,125,54.3,1.2
 EcoSport,2018,11795,Manual,32356,Diesel,145,64.2,1.5
 Fiesta,2014,5698,Manual,52395,Petrol,30,54.3,1.2
 Fiesta,2014,6698,Manual,45067,Petrol,0,65.7,1.0
 Fiesta,2016,7998,Manual,21715,Petrol,125,54.3,1.2
 Ka+,2017,7998,Manual,5668,Petrol,145,57.7,1.2
 Kuga,2017,15998,Semi-Auto,26663,Diesel,145,54.3,2.0
 Focus,2017,9498,Manual,35850,Petrol,20,61.4,1.0
 Fiesta,2015,6498,Manual,39167,Petrol,0,65.7,1.0
 Kuga,2015,8998,Manual,61270,Diesel,145,54.3,2.0
 C-MAX,2015,7798,Manual,35901,Petrol,160,44.1,1.6
 Mondeo,2016,10698,Manual,64351,Diesel,30,62.8,2.0
 Fiesta,2017,8498,Manual,21302,Petrol,125,54.3,1.2
 Kuga,2013,9798,Manual,39432,Diesel,145,53.3,2.0
 Fiesta,2015,6498,Manual,46857,Petrol,125,54.3,1.2
 Ka+,2017,7998,Manual,6276,Petrol,145,57.7,1.2
 Kuga,2013,8798,Manual,50216,Diesel,145,53.3,2.0
 Focus,2017,15798,Manual,27532,Diesel,145,67.3,2.0
 Fiesta,2018,9698,Manual,11783,Petrol,150,64.2,1.1
 Focus,2018,14000,Manual,12090,Petrol,145,58.9,1.0
 EcoSport,2018,13998,Manual,18980,Petrol,145,52.3,1.0
 Fiesta,2018,11250,Manual,15634,Petrol,145,60.1,1.0
 Fiesta,2015,8326,Manual,25604,Petrol,0,65.7,1.0
 Fiesta,2014,6672,Manual,29123,Petrol,30,54.3,1.2
 Ka+,2017,7800,Manual,3194,Petrol,150,57.7,1.2
 Focus,2016,9000,Manual,19130,Petrol,20,61.4,1.0
 Focus,2018,12993,Manual,19135,Petrol,145,57.7,1.0
 EcoSport,2017,8742,Manual,38275,Petrol,125,52.3,1.0
 Focus,2013,6477,Manual,41250,Petrol,30,56.5,1.0
 Kuga,2019,20998,Manual,100,Petrol,150,35.3,1.5
 Fiesta,2016,10298,Manual,18016,Petrol,0,65.7,1.0
 Fiesta,2017,8498,Manual,14110,Petrol,150,54.3,1.2
 Kuga,2015,9000,Manual,52180,Diesel,125,60.1,2.0
 Kuga,2019,18300,Manual,12587,Petrol,145,35.3,1.5
 Kuga,2019,18700,Manual,7536,Diesel,145,54.3,1.5
 Fiesta,2017,7800,Manual,29543,Petrol,125,54.3,1.2
 Ka+,2018,8150,Manual,9763,Petrol,145,57.7,1.2
 Fiesta,2018,12700,Manual,17299,Petrol,145,61.4,1.0
 Fiesta,2017,9300,Manual,11474,Petrol,145,64.2,1.1
 Ka+,2017,7100,Manual,17750,Petrol,145,57.7,1.2
 Focus,2017,9798,Manual,39763,Diesel,0,74.3,1.5
 EcoSport,2017,9498,Manual,15750,Petrol,145,44.8,1.5
 Fiesta,2017,8998,Manual,13684,Petrol,125,54.3,1.2
 Focus,2016,10798,Manual,22904,Diesel,0,74.3,1.5
 Edge,2017,10498,Manual,35853,Diesel,30,64.2,1.5
 Fiesta,2016,8998,Manual,36488,Petrol,20,62.8,1.0
 Mondeo,2016,9998,Semi-Auto,65249,Diesel,125,57.7,2.0
 Kuga,2019,17870,Manual,6618,Diesel,145,45.6,1.5
 Focus,2019,16640,Manual,7864,Petrol,145,60.1,1.0
 IX20,2020,20991,Manual,910,Petrol,145,50.4,1.0
 Fiesta,2018,9491,Manual,19272,Petrol,145,64.2,1.1
 Focus,2018,10700,Manual,28313,Petrol,145,60.1,1.0
 B-MAX,2018,10550,Manual,4723,Petrol,145,55.4,1.0
 Focus,2018,11000,Manual,11817,Petrol,145,60.1,1.0
 Focus,2019,18391,Automatic,12821,Petrol,145,50.4,1.0
 Fiesta,2017,9157,Manual,14330,Petrol,0,65.7,1.0
 Focus,2017,10930,Manual,6471,Petrol,20,61.4,1.0
 Fiesta,2017,8000,Manual,20901,Petrol,145,54.3,1.2
 Fiesta,2018,10950,Manual,14415,Petrol,145,65.7,1.0
 Fiesta,2013,5200,Manual,50501,Petrol,0,65.7,1.0
 Focus,2018,13400,Manual,8271,Petrol,145,60.1,1.0
 Ka+,2018,8000,Manual,6334,Petrol,145,57.7,1.2
 Fiesta,2017,9350,Manual,10228,Petrol,145,64.2,1.1
 Fiesta,2017,8500,Manual,17812,Petrol,145,54.3,1.2
 Focus,2016,11500,Manual,72085,Diesel,20,67.3,2.0
 Fiesta,2018,9650,Manual,29163,Petrol,145,65.7,1.0
 Kuga,2017,16750,Manual,32879,Diesel,145,54.3,2.0
 Focus,2019,16998,Manual,15888,Petrol,145,60.1,1.0
 Fiesta,2016,7498,Manual,33631,Petrol,125,54.3,1.2
 Fiesta,2018,10498,Manual,7654,Petrol,150,55.4,1.1
 EcoSport,2016,9698,Manual,21169,Petrol,125,53.3,1.0
 Kuga,2015,13998,Manual,28126,Diesel,145,54.3,2.0
 Fiesta,2017,10498,Manual,22125,Petrol,0,65.7,1.0
 Focus,2016,8798,Manual,47577,Diesel,0,74.3,1.5
 Focus,2017,11698,Manual,17750,Diesel,0,74.3,1.5
 Focus,2018,12998,Manual,15448,Petrol,145,57.7,1.0
 Focus,2019,13998,Manual,16879,Petrol,150,58.9,1.0
 Fiesta,2018,12500,Manual,33095,Petrol,145,65.7,1.0
 Focus,2017,11700,Manual,18524,Petrol,20,60.1,1.0
 Fiesta,2018,12500,Manual,33268,Petrol,145,65.7,1.0
 Fiesta,2018,9500,Manual,21857,Petrol,145,64.2,1.1
 Fiesta,2018,10000,Manual,21763,Petrol,145,65.7,1.0
 Focus,2017,11450,Manual,23319,Petrol,145,60.1,1.0
 Ka+,2017,7500,Manual,10282,Petrol,30,57.7,1.2
 Focus,2017,11450,Manual,24521,Petrol,20,60.1,1.0
 Fiesta,2020,18000,Manual,5,Petrol,145,55.4,1.0
 Ka+,2017,7700,Manual,7062,Petrol,145,57.7,1.2
 Focus,2018,11800,Manual,17312,Petrol,145,60.1,1.0
 Fiesta,2015,7850,Manual,19810,Petrol,30,54.3,1.2
 Kuga,2019,18750,Manual,6157,Diesel,145,54.3,1.5
 Fiesta,2017,9750,Manual,9576,Petrol,145,64.2,1.1
 EcoSport,2018,12500,Manual,9963,Petrol,145,54.3,1.0
 Fiesta,2018,11500,Manual,16093,Petrol,145,65.7,1.0
 Focus,2017,10800,Manual,36050,Petrol,145,60.1,1.0
 Kuga,2016,11998,Manual,28989,Diesel,30,64.2,1.5
 Kuga,2019,17750,Manual,10785,Petrol,145,34.4,1.5
 Kuga,2019,17500,Manual,14154,Diesel,145,38.2,2.0
 EcoSport,2018,13750,Manual,16025,Petrol,145,54.3,1.0
 Focus,2017,10400,Manual,13275,Petrol,145,60.1,1.0
 Kuga,2017,15995,Manual,22894,Diesel,145,64.2,1.5
 Kuga,2014,9650,Manual,63348,Diesel,145,53.3,2.0
 Fiesta,2016,8600,Manual,32408,Petrol,0,65.7,1.0
 Focus,2016,13500,Manual,36638,Diesel,20,67.3,2.0
 Focus,2018,11500,Manual,10051,Petrol,145,60.1,1.0
 Focus,2018,11650,Manual,7680,Petrol,145,60.1,1.0
 Ka+,2017,7750,Manual,22499,Petrol,145,57.7,1.2
 Fiesta,2017,9000,Manual,15378,Petrol,0,65.7,1.0
 Fiesta,2017,11298,Manual,11806,Petrol,0,65.7,1.0
 Focus,2014,5698,Manual,70745,Petrol,20,60.1,1.0
 Fiesta,2014,5298,Manual,69323,Diesel,0,76.4,1.5
 Fiesta,2013,6498,Semi-Auto,40491,Petrol,150,47.9,1.6
 Kuga,2017,13500,Manual,9374,Diesel,145,64.2,1.5
 Fiesta,2018,11500,Manual,23239,Petrol,145,65.7,1.0
 Ka+,2019,10000,Manual,3914,Petrol,145,47.9,1.2
 Focus,2018,12598,Manual,22162,Petrol,150,57.7,1.0
 Focus,2015,9498,Manual,29901,Diesel,0,74.3,1.5
 Focus,2019,16498,Manual,14645,Petrol,150,60.1,1.0
 Fiesta,2018,10998,Manual,25642,Petrol,145,65.7,1.0
 Fiesta,2017,9498,Manual,8552,Petrol,125,54.3,1.2
 Focus,2016,10498,Manual,17685,Diesel,0,74.3,1.5
 Kuga,2017,12998,Manual,6318,Petrol,160,45.6,1.5
 Focus,2019,16498,Automatic,5955,Petrol,145,51.4,1.0
 Focus,2019,18498,Automatic,6096,Diesel,145,64.2,2.0
 Focus,2017,10498,Manual,26029,Diesel,0,74.3,1.5
 EcoSport,2017,8500,Manual,27400,Petrol,150,53.3,1.0
 Fiesta,2017,11500,Manual,12061,Diesel,145,78.5,1.5
 Fiesta,2018,11450,Manual,15220,Petrol,145,65.7,1.0
 EcoSport,2018,12850,Manual,19225,Petrol,145,54.3,1.0
 Focus,2019,25500,Manual,3011,Petrol,145,34.5,2.3
 Focus,2019,25500,Manual,6338,Petrol,145,34.5,2.3
 Focus,2016,9000,Manual,36565,Diesel,0,74.3,1.5
 Kuga,2015,12000,Manual,28676,Diesel,125,60.1,2.0
 Focus,2016,10250,Manual,23256,Petrol,125,51.4,1.5
 Fiesta,2017,9000,Manual,19869,Diesel,145,78.5,1.5
 Focus,2017,9998,Manual,28761,Diesel,0,74.3,1.5
 Kuga,2017,12198,Manual,25966,Diesel,30,64.2,1.5
 Kuga,2015,12298,Manual,33749,Diesel,125,60.1,2.0
 B-MAX,2014,6498,Manual,34744,Petrol,30,55.4,1.0
 Focus,2017,14000,Manual,43000,Petrol,150,41.5,2.0
 Fiesta,2016,7000,Manual,65000,Diesel,0,88.3,1.5
 KA,2013,4950,Manual,25300,Petrol,30,57.7,1.2
 Focus,2017,10500,Manual,37920,Diesel,145,74.3,1.5
 Focus,2018,13650,Manual,13485,Petrol,145,57.7,1.0
 Fiesta,2018,10850,Manual,12946,Petrol,145,65.7,1.0
 Fiesta,2018,9650,Manual,15237,Petrol,145,64.2,1.1
 Fiesta,2018,9950,Manual,9649,Petrol,145,64.2,1.1
 GT86,2016,16000,Manual,24089,Petrol,265,36.2,2.0
 GT86,2017,15995,Manual,18615,Petrol,145,36.2,2.0
 GT86,2015,13998,Manual,27469,Petrol,265,36.2,2.0
 GT86,2017,18998,Manual,14736,Petrol,150,36.2,2.0
 GT86,2017,17498,Manual,36284,Petrol,145,36.2,2.0
 GT86,2017,15998,Manual,26919,Petrol,260,36.2,2.0
 GT86,2017,18522,Manual,10456,Petrol,145,36.2,2.0
 GT86,2017,18995,Manual,12340,Petrol,145,36.2,2.0
 GT86,2020,27998,Manual,516,Petrol,150,33.2,2.0
 GT86,2016,13990,Manual,37999,Petrol,265,36.2,2.0
 GT86,2013,10495,Manual,72000,Petrol,265,36.2,2.0
 GT86,2017,17990,Manual,12597,Petrol,145,36.2,2.0
 GT86,2017,16995,Manual,36100,Petrol,145,36.2,2.0
 GT86,2019,23995,Manual,995,Petrol,145,33.2,2.0
 GT86,2018,18498,Manual,35228,Petrol,145,36.2,2.0
 GT86,2019,23980,Manual,1751,Petrol,145,33.2,2.0
 GT86,2017,17995,Manual,16444,Petrol,265,36.2,2.0
 GT86,2014,12998,Manual,25499,Petrol,260,36.2,2.0
 GT86,2019,23495,Automatic,3934,Petrol,145,32.8,2.0
 GT86,2019,25780,Manual,5123,Petrol,145,33.2,2.0
 GT86,2020,26995,Semi-Auto,1500,Petrol,145,32.8,2.0
 GT86,2019,23998,Semi-Auto,913,Petrol,145,32.8,2.0
 GT86,2019,26995,Manual,2680,Petrol,150,33.2,2.0
 GT86,2017,17000,Manual,14345,Petrol,150,36.2,2.0
 GT86,2018,19995,Manual,15525,Petrol,150,36.2,2.0
 GT86,2020,31000,Manual,3000,Petrol,145,33.2,2.0
 GT86,2016,15995,Semi-Auto,19460,Petrol,200,39.8,2.0
 GT86,2018,18490,Manual,31231,Petrol,150,36.2,2.0
 GT86,2020,24990,Manual,339,Petrol,145,33.2,2.0
 GT86,2015,13981,Manual,30500,Petrol,265,36.2,2.0
 GT86,2015,13991,Manual,38126,Petrol,260,36.2,2.0
 GT86,2019,27060,Automatic,3348,Petrol,145,32.8,2.0
 GT86,2018,20695,Manual,5260,Petrol,145,36.2,2.0
 GT86,2019,25999,Manual,100,Petrol,145,33.2,2.0
 GT86,2013,11575,Manual,50584,Petrol,265,36.2,2.0
 GT86,2017,20995,Manual,6445,Petrol,145,36.2,2.0
 GT86,2014,14999,Manual,18389,Petrol,260,36.2,2.0
 GT86,2019,27000,Semi-Auto,100,Petrol,145,32.8,2.0
 GT86,2016,15000,Manual,28321,Petrol,265,36.2,2.0
 GT86,2019,22200,Semi-Auto,16241,Petrol,145,32.8,2.0
 GT86,2019,24990,Manual,3150,Petrol,145,33.2,2.0
 GT86,2019,25995,Manual,8912,Petrol,145,33.2,2.0
 GT86,2017,19500,Manual,9639,Petrol,260,36.2,2.0
 GT86,2017,18250,Manual,20219,Petrol,145,36.2,2.0
 GT86,2019,23995,Manual,1557,Petrol,150,33.2,2.0
 GT86,2016,17500,Manual,14000,Petrol,260,36.2,2.0
 GT86,2019,23997,Manual,4500,Petrol,145,33.2,2.0
 GT86,2017,17102,Manual,21000,Petrol,260,36.2,2.0
 GT86,2019,24995,Manual,2488,Petrol,145,33.2,2.0
 GT86,2017,19995,Manual,26000,Petrol,145,36.2,2.0
 GT86,2020,29769,Manual,999,Petrol,145,33.2,2.0
 GT86,2019,25850,Manual,4442,Petrol,145,33.2,2.0
 GT86,2014,13495,Manual,24667,Petrol,265,36.2,2.0
 GT86,2017,18495,Semi-Auto,13930,Petrol,150,39.8,2.0
 GT86,2020,25499,Manual,614,Petrol,145,33.2,2.0
 GT86,2017,18621,Manual,18544,Petrol,150,36.2,2.0
 GT86,2019,25121,Manual,7056,Petrol,145,33.2,2.0
 GT86,2017,17500,Manual,11898,Petrol,145,36.2,2.0
 GT86,2013,11599,Automatic,28335,Petrol,200,39.8,2.0
 GT86,2017,17249,Manual,10089,Petrol,145,36.2,2.0
 GT86,2020,25995,Manual,3250,Petrol,145,33.2,2.0
 GT86,2014,13000,Manual,39761,Petrol,265,36.2,2.0
 GT86,2017,17250,Manual,19420,Petrol,145,36.2,2.0
 GT86,2019,27950,Manual,489,Petrol,145,33.2,2.0
 GT86,2020,27995,Manual,1055,Petrol,145,33.2,2.0
 GT86,2016,13999,Manual,19987,Petrol,260,36.2,2.0
 GT86,2012,9995,Automatic,74599,Petrol,200,39.8,2.0
 GT86,2015,10499,Automatic,81206,Petrol,200,39.8,2.0
 GT86,2012,11995,Manual,53000,Petrol,250,36.2,2.0
 GT86,2015,13495,Manual,49000,Petrol,265,36.2,2.0
 GT86,2019,24990,Automatic,4000,Petrol,145,32.8,2.0
 GT86,2017,19500,Manual,6725,Petrol,145,36.2,2.0
 GT86,2020,28000,Manual,650,Petrol,145,33.2,2.0
 Corolla,2019,22500,Automatic,8006,Other,140,85.6,1.8
 Corolla,2005,1300,Manual,129000,Petrol,260,36.7,1.8
 Corolla,2019,20250,Automatic,7445,Hybrid,140,85.6,1.8
 Corolla,2020,26980,Automatic,5000,Hybrid,135,72.4,2.0
 Corolla,2019,21995,Automatic,8789,Hybrid,135,85.6,1.8
 Corolla,2019,18995,Manual,2193,Petrol,145,39.2,1.2
 Corolla,2019,22498,Automatic,9798,Hybrid,135,78.5,1.8
 Corolla,2019,20998,Automatic,8442,Hybrid,135,85.6,1.8
 Corolla,2019,27990,Automatic,3650,Hybrid,135,72.4,2.0
 Corolla,2019,22520,Automatic,7666,Hybrid,135,85.6,1.8
 Corolla,2019,17440,Manual,6346,Petrol,145,39.2,1.2
 Corolla,2019,22990,Automatic,9000,Hybrid,135,78.5,1.8
 Corolla,2019,25570,Automatic,3196,Hybrid,135,72.4,2.0
 Corolla,2019,19998,Automatic,1992,Hybrid,135,85.6,1.8
 Corolla,2019,23990,Automatic,9500,Hybrid,135,78.5,1.8
 Corolla,2019,19995,Automatic,12158,Hybrid,135,85.6,1.8
 Corolla,2019,24995,Automatic,5500,Hybrid,135,72.4,2.0
 Corolla,2019,24995,Automatic,1350,Hybrid,135,72.4,2.0
 Corolla,2019,23440,Automatic,5000,Hybrid,135,78.5,1.8
 Corolla,2019,21990,Automatic,9278,Hybrid,135,85.6,1.8
 Corolla,2019,20990,Automatic,5000,Hybrid,135,85.6,1.8
 Corolla,2019,19990,Automatic,10500,Hybrid,135,85.6,1.8
 Corolla,2019,21995,Automatic,9100,Hybrid,135,58.9,1.8
 Corolla,2019,22070,Automatic,9304,Hybrid,135,78.5,1.8
 Corolla,2019,22490,Automatic,9500,Hybrid,135,85.6,1.8
 Corolla,2019,15990,Manual,3500,Petrol,145,39.2,1.2
 Corolla,2019,21998,Automatic,9023,Hybrid,135,72.4,2.0
 Corolla,2019,22075,Automatic,9684,Hybrid,135,85.6,1.8
 Corolla,2020,28990,Automatic,2000,Hybrid,140,53.3,2.0
 Corolla,2019,16995,Manual,6503,Petrol,145,39.2,1.2
 Corolla,2019,18498,Manual,5087,Petrol,145,39.2,1.2
 Corolla,2019,25995,Automatic,1751,Hybrid,135,72.4,2.0
 Corolla,2019,24998,Automatic,6195,Hybrid,140,72.4,2.0
 Corolla,2019,23500,Automatic,4720,Hybrid,135,78.5,1.8
 Corolla,2019,21750,Automatic,2839,Hybrid,135,85.6,1.8
 Corolla,2019,21000,Automatic,11408,Hybrid,135,85.6,1.8
 Corolla,2019,23000,Automatic,6788,Hybrid,135,85.6,1.8
 Corolla,2019,25000,Automatic,2430,Hybrid,140,78.5,1.8
 Corolla,2019,23000,Automatic,3579,Hybrid,135,72.4,2.0
 Corolla,2019,24000,Automatic,6415,Hybrid,135,72.4,2.0
 Corolla,2019,22500,Automatic,9493,Hybrid,135,78.5,1.8
 Corolla,2019,22790,Automatic,5830,Hybrid,135,72.4,2.0
 Corolla,2019,22790,Automatic,9781,Hybrid,135,72.4,2.0
 Corolla,2019,21490,Automatic,8950,Hybrid,135,72.4,2.0
 Corolla,2019,17250,Manual,12000,Petrol,145,39.2,1.2
 Corolla,2019,15998,Manual,7016,Petrol,145,39.2,1.2
 Corolla,2019,20498,Automatic,13872,Hybrid,140,72.4,2.0
 Corolla,2019,15990,Manual,2336,Petrol,145,39.2,1.2
 Corolla,2019,20488,Automatic,3892,Hybrid,140,58.9,1.8
 Corolla,2019,20288,Manual,4886,Petrol,150,39.2,1.2
 Corolla,2019,17995,Manual,9770,Petrol,145,39.2,1.2
 Corolla,2019,16490,Manual,8599,Petrol,145,39.2,1.2
 Corolla,2019,15990,Manual,5346,Petrol,145,39.2,1.2
 Corolla,2019,18290,Manual,3250,Petrol,145,39.2,1.2
 Corolla,2019,19998,Manual,4290,Petrol,150,39.2,1.2
 Corolla,2019,23888,Automatic,3497,Hybrid,140,72.4,2.0
 Corolla,2019,15990,Manual,6449,Petrol,145,39.2,1.2
 Corolla,2020,27495,Automatic,998,Hybrid,135,53.3,2.0
 Corolla,2019,23448,Automatic,3988,Hybrid,135,72.4,2.0
 Corolla,2019,22990,Automatic,5268,Hybrid,135,72.4,2.0
 Corolla,2019,18295,Manual,1110,Petrol,145,39.2,1.2
 Corolla,2019,18995,Manual,1436,Petrol,145,39.2,1.2
 Corolla,2019,21490,Automatic,9296,Hybrid,135,58.9,1.8
 Corolla,2019,22790,Automatic,8322,Hybrid,135,72.4,2.0
 Corolla,2019,17490,Manual,9000,Petrol,145,39.2,1.2
 Corolla,2019,24388,Automatic,8000,Hybrid,135,72.4,2.0
 Corolla,2020,25988,Automatic,10000,Hybrid,135,53.3,2.0
 Corolla,2019,16490,Manual,8328,Petrol,145,39.2,1.2
 Corolla,2019,21790,Automatic,10836,Hybrid,135,78.5,1.8
 Corolla,2019,16490,Manual,4890,Petrol,145,39.2,1.2
 Corolla,2019,24790,Automatic,5651,Hybrid,140,72.4,2.0
 Corolla,2019,21490,Automatic,9735,Hybrid,135,78.5,1.8
 Corolla,2019,18495,Manual,8514,Petrol,145,39.2,1.2
 Corolla,2019,18495,Manual,4774,Petrol,145,39.2,1.2
 Corolla,2019,24995,Automatic,7500,Hybrid,140,58.9,1.8
 Corolla,2019,16995,Manual,3000,Petrol,145,39.2,1.2
 Corolla,2019,22790,Automatic,12501,Hybrid,135,72.4,2.0
 Corolla,2020,25990,Automatic,6124,Hybrid,135,53.3,2.0
 Corolla,2019,21490,Automatic,10124,Hybrid,135,85.6,1.8
 Corolla,2019,21490,Automatic,9107,Hybrid,135,72.4,2.0
 Corolla,2019,23698,Automatic,2535,Hybrid,135,72.4,2.0
 Corolla,2020,22990,Automatic,2797,Hybrid,135,62.8,1.8
 Corolla,2020,26490,Automatic,1879,Hybrid,135,53.3,2.0
 Corolla,2020,25490,Automatic,1697,Hybrid,135,56.5,1.8
 Corolla,2019,22990,Automatic,13410,Hybrid,135,72.4,2.0
 Corolla,2019,19990,Manual,4332,Petrol,150,39.2,1.2
 Corolla,2019,20990,Manual,8503,Petrol,150,39.2,1.2
 Corolla,2019,17890,Manual,3695,Petrol,150,39.2,1.2
 Corolla,2019,18995,Manual,2579,Petrol,145,39.2,1.2
 Corolla,2019,17990,Manual,6057,Petrol,145,39.2,1.2
 Corolla,2019,18690,Manual,2907,Petrol,145,39.2,1.2
 Corolla,2019,16990,Manual,7134,Petrol,145,39.2,1.2
 Corolla,2019,16990,Manual,25,Petrol,145,39.2,1.2
 Corolla,2019,22727,Automatic,4451,Hybrid,135,72.4,2.0
 Corolla,2019,20995,Automatic,5668,Hybrid,135,72.4,2.0
 Corolla,2019,20995,Automatic,5250,Hybrid,135,85.6,1.8
 Corolla,2019,22290,Automatic,4633,Hybrid,140,78.5,1.8
 Corolla,2019,16490,Manual,9625,Petrol,145,39.2,1.2
 Corolla,2019,19790,Automatic,5804,Hybrid,135,85.6,1.8
 Corolla,2019,15790,Manual,10000,Petrol,145,39.2,1.2
 Corolla,2019,17480,Manual,9999,Petrol,145,39.2,1.2
 Corolla,2020,24980,Automatic,5000,Hybrid,135,57.7,1.8
 Corolla,2019,18990,Manual,3860,Petrol,145,39.2,1.2
 Corolla,2019,21495,Automatic,9004,Hybrid,135,85.6,1.8
 Corolla,2019,17960,Manual,4500,Petrol,145,39.2,1.2
 Corolla,2019,17960,Manual,4500,Petrol,145,39.2,1.2
 Corolla,2019,23995,Automatic,5784,Hybrid,135,72.4,2.0
 Corolla,2019,17995,Manual,6551,Petrol,145,39.2,1.2
 Corolla,2019,24795,Automatic,6770,Hybrid,135,72.4,2.0
 Corolla,2019,18995,Manual,500,Petrol,145,39.2,1.2
 Corolla,2019,19995,Manual,500,Petrol,145,39.2,1.2
 Corolla,2019,22595,Automatic,10500,Hybrid,135,72.4,2.0
 Corolla,2019,25595,Automatic,1215,Hybrid,135,78.5,1.8
 Corolla,2019,23445,Automatic,5558,Hybrid,135,78.5,1.8
 Corolla,2019,23395,Automatic,6125,Hybrid,135,78.5,1.8
 Corolla,2019,23445,Automatic,2620,Hybrid,135,78.5,1.8
 Corolla,2019,24998,Automatic,2474,Hybrid,140,72.4,2.0
 Corolla,2019,23498,Automatic,6513,Hybrid,140,78.5,1.8
 Corolla,2019,23995,Automatic,6989,Hybrid,135,72.4,2.0
 Corolla,2019,22995,Automatic,11000,Hybrid,140,72.4,2.0
 Corolla,2019,22995,Automatic,3754,Hybrid,135,78.5,1.8
 Corolla,2020,28815,Automatic,987,Hybrid,140,53.3,2.0
 Corolla,2019,19995,Automatic,11293,Hybrid,135,85.6,1.8
 Corolla,2019,19995,Automatic,5674,Hybrid,140,85.6,1.8
 Corolla,2019,23995,Automatic,9250,Hybrid,135,72.4,2.0
 Corolla,2019,23495,Manual,5600,Petrol,145,39.2,1.2
 Corolla,2020,27995,Automatic,2500,Hybrid,135,53.3,2.0
 Corolla,2019,21000,Automatic,11449,Hybrid,140,78.5,1.8
 Corolla,2020,28000,Automatic,10,Hybrid,140,56.5,1.8
 Corolla,2019,17999,Manual,3510,Petrol,145,39.2,1.2
 Corolla,2019,20497,Automatic,4412,Hybrid,135,78.5,1.8
 Corolla,2019,23500,Automatic,10016,Hybrid,135,78.5,1.8
 Corolla,2019,21665,Automatic,11051,Hybrid,135,85.6,1.8
 Corolla,2019,21280,Manual,5102,Petrol,145,39.2,1.2
 Corolla,2019,24960,Automatic,2535,Hybrid,135,72.4,2.0
 Corolla,2019,19540,Manual,8970,Petrol,145,39.2,1.2
 Corolla,2019,20110,Automatic,5922,Hybrid,135,85.6,1.8
 Corolla,2019,23060,Automatic,15631,Hybrid,135,72.4,2.0
 Corolla,2020,26991,Automatic,3636,Hybrid,140,53.3,2.0
 Corolla,2019,22900,Automatic,5910,Hybrid,135,85.6,1.8
 Corolla,2019,24025,Automatic,8812,Hybrid,135,78.5,1.8
 Corolla,2019,26495,Automatic,1000,Hybrid,135,72.4,2.0
 Corolla,2019,27795,Automatic,1000,Hybrid,135,72.4,2.0
 Corolla,2019,22999,Automatic,4113,Hybrid,135,85.6,1.8
 Corolla,2019,21999,Automatic,8171,Hybrid,135,78.5,1.8
 Corolla,2019,19990,Manual,3422,Petrol,145,39.2,1.2
 Corolla,2019,19900,Manual,6522,Petrol,145,39.2,1.2
 Corolla,2019,22000,Automatic,11478,Hybrid,135,78.5,1.8
 Corolla,2019,19290,Manual,10011,Petrol,150,39.2,1.2
 Corolla,2019,19995,Manual,7777,Petrol,145,39.2,1.2
 Corolla,2019,23888,Automatic,14417,Hybrid,140,72.4,2.0
 Corolla,2019,22495,Automatic,2034,Hybrid,140,78.5,1.8
 Corolla,2020,28495,Automatic,2141,Hybrid,140,56.5,1.8
